Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,Starting
SP,Jacob Misiorowski (43808501),Jacob Misiorowski,43808501,P,12500,MIL@SD 08/11/2026 09:40PM ET,MIL,29.1,,
SP,Tyler Glasnow (43808115),Tyler Glasnow,43808115,P,11000,KC@LAD 08/11/2026 10:10PM ET,LAD,22.2,IL,
SP,Tarik Skubal (43808345),Tarik Skubal,43808345,P,11000,KC@LAD 08/11/2026 10:10PM ET,LAD,21.8,,
SP,Logan Henderson (43808527),Logan Henderson,43808527,P,10500,MIL@SD 08/11/2026 09:40PM ET,MIL,20.1,,
SP,Yoshinobu Yamamoto (43808296),Yoshinobu Yamamoto,43808296,P,10000,KC@LAD 08/11/2026 10:10PM ET,LAD,21.7,,
SP,Brandon Woodruff (43808117),Brandon Woodruff,43808117,P,9500,MIL@SD 08/11/2026 09:40PM ET,MIL,16.7,IL,
SP,Drew Rasmussen (43808197),Drew Rasmussen,43808197,P,9500,TB@ATH 08/11/2026 09:40PM ET,TB,19.9,,
SP,Kyle Harrison (43808497),Kyle Harrison,43808497,P,9500,MIL@SD 08/11/2026 09:40PM ET,MIL,19.1,,P
SP,Nathan Eovaldi (43808067),Nathan Eovaldi,43808067,P,9300,TEX@LAA 08/11/2026 09:38PM ET,TEX,17.7,IL,
SP,Jacob deGrom (43808091),Jacob deGrom,43808091,P,9300,TEX@LAA 08/11/2026 09:38PM ET,TEX,18.4,,
SP,Hunter Brown (43808432),Hunter Brown,43808432,P,9300,HOU@SF 08/11/2026 09:45PM ET,HOU,16.2,,P
SP,Blake Snell (43808113),Blake Snell,43808113,P,9000,KC@LAD 08/11/2026 10:10PM ET,LAD,4,IL,P
SP,Corbin Burnes (43808218),Corbin Burnes,43808218,P,8700,COL@ARI 08/11/2026 09:40PM ET,ARI,0,IL,
SP,Michael Soroka (43808223),Michael Soroka,43808223,P,8700,COL@ARI 08/11/2026 09:40PM ET,ARI,17.3,,
SP,Nick Pivetta (43808159),Nick Pivetta,43808159,P,8500,MIL@SD 08/11/2026 09:40PM ET,SD,15.3,IL,
SP,Shane McClanahan (43808231),Shane McClanahan,43808231,P,8500,TB@ATH 08/11/2026 09:40PM ET,TB,15.2,IL,
RP,Shane Drohan (43808343),Shane Drohan,43808343,P,8500,MIL@SD 08/11/2026 09:40PM ET,MIL,11.6,,
SP,Casey Mize (43808378),Casey Mize,43808378,P,8500,MIL@SD 08/11/2026 09:40PM ET,SD,15.6,,
SP,Brandon Sproat (43808452),Brandon Sproat,43808452,P,8500,MIL@SD 08/11/2026 09:40PM ET,MIL,10.9,,
SP,Logan Webb (43808184),Logan Webb,43808184,P,8300,HOU@SF 08/11/2026 09:45PM ET,SF,16.1,,
RP,Jacob Latz (43808187),Jacob Latz,43808187,P,8300,TEX@LAA 08/11/2026 09:38PM ET,TEX,4.7,,
SP,Peter Lambert (43808224),Peter Lambert,43808224,P,8300,HOU@SF 08/11/2026 09:45PM ET,HOU,17.4,,
SP,MacKenzie Gore (43808318),MacKenzie Gore,43808318,P,8300,TEX@LAA 08/11/2026 09:38PM ET,TEX,15.5,,
SP,Michael Wacha (43808124),Michael Wacha,43808124,P,8000,KC@LAD 08/11/2026 10:10PM ET,KC,15.5,,P
SP,Cole Ragans (43808260),Cole Ragans,43808260,P,8000,KC@LAD 08/11/2026 10:10PM ET,KC,13.2,IL,
SP,Kris Bubic (43808315),Kris Bubic,43808315,P,8000,KC@LAD 08/11/2026 10:10PM ET,LAD,15.9,IL,
SP,Reid Detmers (43808346),Reid Detmers,43808346,P,8000,TEX@LAA 08/11/2026 09:38PM ET,LAA,17.2,,
RP,Randy Dobnak (43808360),Randy Dobnak,43808360,P,8000,KC@LAD 08/11/2026 10:10PM ET,KC,11.7,,
RP,J.T. Ginn (43808384),J.T. Ginn,43808384,P,8000,TB@ATH 08/11/2026 09:40PM ET,ATH,13.9,,
SP,Justin Wrobleski (43808416),Justin Wrobleski,43808416,P,8000,KC@LAD 08/11/2026 10:10PM ET,LAD,16.4,,
SP,Roki Sasaki (43808494),Roki Sasaki,43808494,P,8000,KC@LAD 08/11/2026 10:10PM ET,LAD,13.9,,
SP,Noah Cameron (43808558),Noah Cameron,43808558,P,8000,KC@LAD 08/11/2026 10:10PM ET,KC,14,,
SP,Eduardo Rodriguez (43808092),Eduardo Rodriguez,43808092,P,7700,COL@ARI 08/11/2026 09:40PM ET,ARI,15.7,,
SP,Robbie Ray (43808094),Robbie Ray,43808094,P,7500,MIL@SD 08/11/2026 09:40PM ET,SD,15.2,,
SP,Joe Musgrove (43808111),Joe Musgrove,43808111,P,7500,MIL@SD 08/11/2026 09:40PM ET,SD,0,IL,
SP,Nick Martinez (43808120),Nick Martinez,43808120,P,7500,TB@ATH 08/11/2026 09:40PM ET,TB,14.4,,P
RP,Griffin Jax (43808166),Griffin Jax,43808166,P,7500,TB@ATH 08/11/2026 09:40PM ET,TB,9.9,IL,
RP,Michael King (43808221),Michael King,43808221,P,7500,MIL@SD 08/11/2026 09:40PM ET,SD,15.5,,
SP,Dustin May (43808266),Dustin May,43808266,P,7500,MIL@SD 08/11/2026 09:40PM ET,MIL,14,,
RP,Joe Boyle (43808362),Joe Boyle,43808362,P,7500,TB@ATH 08/11/2026 09:40PM ET,TB,13,,
RP,Ian Seymour (43808490),Ian Seymour,43808490,P,7500,TB@ATH 08/11/2026 09:40PM ET,TB,8,,
SP,Chad Patrick (43808528),Chad Patrick,43808528,P,7500,MIL@SD 08/11/2026 09:40PM ET,MIL,6.2,,
SP,Robert Gasser (43808548),Robert Gasser,43808548,P,7500,MIL@SD 08/11/2026 09:40PM ET,MIL,12.6,,
SP,Cristian Javier (43808226),Cristian Javier,43808226,P,7300,HOU@SF 08/11/2026 09:45PM ET,HOU,4.5,,
RP,Hayden Wesneski (43808283),Hayden Wesneski,43808283,P,7300,HOU@SF 08/11/2026 09:45PM ET,HOU,14.7,,
SP,Tatsuya Imai (43808295),Tatsuya Imai,43808295,P,7300,HOU@SF 08/11/2026 09:45PM ET,HOU,11.5,,
RP,Jason Alexander (43808357),Jason Alexander,43808357,P,7300,HOU@SF 08/11/2026 09:45PM ET,HOU,4.3,,
SP,Cody Bradford (43808370),Cody Bradford,43808370,P,7300,TEX@LAA 08/11/2026 09:38PM ET,TEX,15.6,,P
SP,Mike Burrows (43808399),Mike Burrows,43808399,P,7300,HOU@SF 08/11/2026 09:45PM ET,HOU,9,IL,
RP,Kai-Wei Teng (43808423),Kai-Wei Teng,43808423,P,7300,HOU@SF 08/11/2026 09:45PM ET,HOU,7.2,,
SP,Brandon Walter (43808471),Brandon Walter,43808471,P,7300,HOU@SF 08/11/2026 09:45PM ET,HOU,0,IL,
RP,Landen Roupp (43808489),Landen Roupp,43808489,P,7300,HOU@SF 08/11/2026 09:45PM ET,SF,14.7,,
SP,Yusei Kikuchi (43808086),Yusei Kikuchi,43808086,P,7000,TEX@LAA 08/11/2026 09:38PM ET,LAA,9.4,IL,
RP,Seth Lugo (43808121),Seth Lugo,43808121,P,7000,KC@LAD 08/11/2026 10:10PM ET,KC,11.9,,
SP,Luis Severino (43808127),Luis Severino,43808127,P,7000,TB@ATH 08/11/2026 09:40PM ET,ATH,13.7,IL,
RP,Stephen Kolek (43808401),Stephen Kolek,43808401,P,7000,KC@LAD 08/11/2026 10:10PM ET,KC,11.5,IL,
RP,Jack Perkins (43808415),Jack Perkins,43808415,P,7000,TB@ATH 08/11/2026 09:40PM ET,ATH,6.2,,
SP,Gage Jump (43808534),Gage Jump,43808534,P,7000,TB@ATH 08/11/2026 09:40PM ET,ATH,15.3,,
SP,Emmet Sheehan (43808557),Emmet Sheehan,43808557,P,7000,KC@LAD 08/11/2026 10:10PM ET,LAD,12.8,,
RP,Walbert Urena (43808584),Walbert Urena,43808584,P,7000,TEX@LAA 08/11/2026 09:38PM ET,LAA,14.4,,
SP,Luis Morales (43808642),Luis Morales,43808642,P,7000,TB@ATH 08/11/2026 09:40PM ET,ATH,-2.2,,
SP,Merrill Kelly (43808105),Merrill Kelly,43808105,P,6700,COL@ARI 08/11/2026 09:40PM ET,ARI,10.8,DTD,
SP,Ryne Nelson (43808375),Ryne Nelson,43808375,P,6700,COL@ARI 08/11/2026 09:40PM ET,ARI,11.1,IL,
SP,Brandon Pfaadt (43808477),Brandon Pfaadt,43808477,P,6700,COL@ARI 08/11/2026 09:40PM ET,ARI,9.2,,
RP,Kohl Drake (43808614),Kohl Drake,43808614,P,6700,COL@ARI 08/11/2026 09:40PM ET,ARI,6.5,,
OF,Yordan Alvarez (43808293),Yordan Alvarez,43808293,OF,6600,HOU@SF 08/11/2026 09:45PM ET,HOU,10.4,,
SP,Steven Matz (43808075),Steven Matz,43808075,P,6500,TB@ATH 08/11/2026 09:40PM ET,TB,6.2,,
SP,German Marquez (43808125),German Marquez,43808125,P,6500,MIL@SD 08/11/2026 09:40PM ET,SD,7.6,,
RP,Antonio Senzatela (43808126),Antonio Senzatela,43808126,P,6500,MIL@SD 08/11/2026 09:40PM ET,MIL,4.5,,
SP,Lucas Giolito (43808129),Lucas Giolito,43808129,P,6500,MIL@SD 08/11/2026 09:40PM ET,SD,6.2,IL,
