Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,Starting
SP,Jacob Misiorowski (43799256),Jacob Misiorowski,43799256,P,12200,MIL@SD 08/10/2026 09:40PM ET,MIL,29.1,,
SP,Tyler Glasnow (43798876),Tyler Glasnow,43798876,P,10700,KC@LAD 08/10/2026 10:10PM ET,LAD,22.2,IL,
SP,Tarik Skubal (43799103),Tarik Skubal,43799103,P,10700,KC@LAD 08/10/2026 10:10PM ET,LAD,22.4,,P
SP,Logan Henderson (43799282),Logan Henderson,43799282,P,10200,MIL@SD 08/10/2026 09:40PM ET,MIL,20.3,,P
SP,Drew Rasmussen (43798956),Drew Rasmussen,43798956,P,9700,TB@ATH 08/10/2026 09:40PM ET,TB,19.9,,
SP,Yoshinobu Yamamoto (43799054),Yoshinobu Yamamoto,43799054,P,9700,KC@LAD 08/10/2026 10:10PM ET,LAD,21.7,,
SP,Nathan Eovaldi (43798829),Nathan Eovaldi,43798829,P,9500,TEX@LAA 08/10/2026 09:38PM ET,TEX,17.7,,
SP,Jacob deGrom (43798853),Jacob deGrom,43798853,P,9500,TEX@LAA 08/10/2026 09:38PM ET,TEX,18.4,,
SP,Blake Snell (43798874),Blake Snell,43798874,P,9200,KC@LAD 08/10/2026 10:10PM ET,LAD,4,IL,
SP,Brandon Woodruff (43798878),Brandon Woodruff,43798878,P,9200,MIL@SD 08/10/2026 09:40PM ET,MIL,16.7,IL,
RP,Kyle Harrison (43799252),Kyle Harrison,43799252,P,9200,MIL@SD 08/10/2026 09:40PM ET,MIL,19.1,,
SP,Hunter Brown (43799188),Hunter Brown,43799188,P,9100,HOU@SF 08/10/2026 09:45PM ET,HOU,16.2,,
SP,Nick Pivetta (43798918),Nick Pivetta,43798918,P,9000,MIL@SD 08/10/2026 09:40PM ET,SD,15.3,IL,
SP,Casey Mize (43799135),Casey Mize,43799135,P,9000,MIL@SD 08/10/2026 09:40PM ET,SD,15.5,,P
SP,Shane McClanahan (43798989),Shane McClanahan,43798989,P,8700,TB@ATH 08/10/2026 09:40PM ET,TB,15.2,IL,
SP,Reid Detmers (43799104),Reid Detmers,43799104,P,8700,TEX@LAA 08/10/2026 09:38PM ET,LAA,17.1,,P
RP,Jacob Latz (43798946),Jacob Latz,43798946,P,8500,TEX@LAA 08/10/2026 09:38PM ET,TEX,4.8,,
SP,MacKenzie Gore (43799076),MacKenzie Gore,43799076,P,8500,TEX@LAA 08/10/2026 09:38PM ET,TEX,15.2,,P
RP,Cody Bradford (43799127),Cody Bradford,43799127,P,8500,TEX@LAA 08/10/2026 09:38PM ET,TEX,15.6,,
SP,Michael Wacha (43798885),Michael Wacha,43798885,P,8400,KC@LAD 08/10/2026 10:10PM ET,KC,15.5,,
SP,Eduardo Rodriguez (43798854),Eduardo Rodriguez,43798854,P,8200,COL@ARI 08/10/2026 09:40PM ET,ARI,15.7,,
SP,Corbin Burnes (43798977),Corbin Burnes,43798977,P,8200,COL@ARI 08/10/2026 09:40PM ET,ARI,0,IL,
SP,Michael Soroka (43798981),Michael Soroka,43798981,P,8200,COL@ARI 08/10/2026 09:40PM ET,ARI,17.5,IL,P
