Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,Starting
SP,Cristopher Sanchez (43935646),Cristopher Sanchez,43935646,P,11700,PHI@SEA 08/25/2026 09:40PM ET,PHI,22.6,,
SP,Chase Burns (43935997),Chase Burns,43935997,P,10800,CIN@SF 08/25/2026 09:45PM ET,CIN,20.6,,
SP,Zack Wheeler (43935526),Zack Wheeler,43935526,P,10700,PHI@SEA 08/25/2026 09:40PM ET,PHI,20,,
SP,Gavin Williams (43935817),Gavin Williams,43935817,P,10500,CLE@LAA 08/25/2026 09:38PM ET,CLE,21.8,,P
SP,Jesus Luzardo (43935730),Jesus Luzardo,43935730,P,10200,PHI@SEA 08/25/2026 09:40PM ET,PHI,21.2,,
SP,Parker Messick (43936056),Parker Messick,43936056,P,9500,CLE@LAA 08/25/2026 09:38PM ET,CLE,20,,
SP,Logan Gilbert (43935795),Logan Gilbert,43935795,P,9300,PHI@SEA 08/25/2026 09:40PM ET,SEA,19.4,,
RP,Braxton Ashcraft (43935855),Braxton Ashcraft,43935855,P,9000,PIT@SD 08/25/2026 09:40PM ET,PIT,19.1,,
SP,Paul Skenes (43936089),Paul Skenes,43936089,P,9000,PIT@SD 08/25/2026 09:40PM ET,PIT,17.7,,P
SP,Reid Detmers (43935818),Reid Detmers,43935818,P,8700,CLE@LAA 08/25/2026 09:38PM ET,LAA,18.3,,
SP,Walbert Urena (43936040),Walbert Urena,43936040,P,8700,CLE@LAA 08/25/2026 09:38PM ET,LAA,15,,P
SP,Foster Griffin (43935643),Foster Griffin,43935643,P,8500,CLE@LAA 08/25/2026 09:38PM ET,CLE,17.5,,
SP,Joe Ryan (43935659),Joe Ryan,43935659,P,8500,MIN@ATH 08/25/2026 09:40PM ET,MIN,16.5,IL,
SP,Taj Bradley (43935862),Taj Bradley,43935862,P,8500,MIN@ATH 08/25/2026 09:40PM ET,MIN,17.5,,P
SP,Mick Abel (43935958),Mick Abel,43935958,P,8500,MIN@ATH 08/25/2026 09:40PM ET,MIN,14.2,IL,
RP,Ben Brown (43935821),Ben Brown,43935821,P,8400,CHC@ARI 08/25/2026 09:40PM ET,CHC,11.6,IL,
SP,George Kirby (43935751),George Kirby,43935751,P,8300,PHI@SEA 08/25/2026 09:40PM ET,SEA,14.1,,P
SP,Bryce Miller (43935885),Bryce Miller,43935885,P,8300,PHI@SEA 08/25/2026 09:40PM ET,SEA,15.5,,
SP,Bryan Woo (43936010),Bryan Woo,43936010,P,8300,PHI@SEA 08/25/2026 09:40PM ET,SEA,16.7,DTD,
SP,Robbie Ray (43935545),Robbie Ray,43935545,P,8000,PIT@SD 08/25/2026 09:40PM ET,SD,15.2,,
SP,Joe Musgrove (43935556),Joe Musgrove,43935556,P,8000,PIT@SD 08/25/2026 09:40PM ET,SD,0,IL,
SP,Nick Pivetta (43935618),Nick Pivetta,43935618,P,8000,PIT@SD 08/25/2026 09:40PM ET,SD,15.3,IL,
SP,Michael King (43935683),Michael King,43935683,P,8000,PIT@SD 08/25/2026 09:40PM ET,SD,15.4,,P
SP,Hunter Greene (43935797),Hunter Greene,43935797,P,8000,CIN@SF 08/25/2026 09:45PM ET,CIN,14.3,IL,
SP,Casey Mize (43935845),Casey Mize,43935845,P,8000,PIT@SD 08/25/2026 09:40PM ET,SD,14.8,DTD,
SP,Kevin Gausman (43935543),Kevin Gausman,43935543,P,7900,CHC@ARI 08/25/2026 09:40PM ET,CHC,14.9,,
SP,Clay Holmes (43935563),Clay Holmes,43935563,P,7900,CHC@ARI 08/25/2026 09:40PM ET,CHC,15.9,,P
SP,Shota Imanaga (43935707),Shota Imanaga,43935707,P,7900,CHC@ARI 08/25/2026 09:40PM ET,CHC,16.2,,
SP,Logan Webb (43935648),Logan Webb,43935648,P,7700,CIN@SF 08/25/2026 09:45PM ET,SF,15.6,,
SP,Corbin Burnes (43935677),Corbin Burnes,43935677,P,7700,CHC@ARI 08/25/2026 09:40PM ET,ARI,0,IL,
SP,Michael Soroka (43935686),Michael Soroka,43935686,P,7700,CHC@ARI 08/25/2026 09:40PM ET,ARI,15.9,IL,
SP,Brandon Pfaadt (43935940),Brandon Pfaadt,43935940,P,7700,CHC@ARI 08/25/2026 09:40PM ET,ARI,10.4,,P
RP,Landen Roupp (43935951),Landen Roupp,43935951,P,7700,CIN@SF 08/25/2026 09:45PM ET,SF,14.1,,
SP,Pablo Lopez (43935601),Pablo Lopez,43935601,P,7500,MIN@ATH 08/25/2026 09:40PM ET,MIN,0,IL,
SP,Dean Kremer (43935703),Dean Kremer,43935703,P,7500,MIN@ATH 08/25/2026 09:40PM ET,MIN,13.3,,
RP,Joey Cantillo (43935813),Joey Cantillo,43935813,P,7500,CLE@LAA 08/25/2026 09:38PM ET,CLE,14.5,,
SP,Slade Cecconi (43935884),Slade Cecconi,43935884,P,7500,CLE@LAA 08/25/2026 09:38PM ET,CLE,9.3,IL,
SP,Tanner Bibee (43935941),Tanner Bibee,43935941,P,7500,CLE@LAA 08/25/2026 09:38PM ET,CLE,13.7,,
SP,Matthew Boyd (43935570),Matthew Boyd,43935570,P,7400,CHC@ARI 08/25/2026 09:40PM ET,CHC,13.9,,
SP,Justin Steele (43935650),Justin Steele,43935650,P,7400,CHC@ARI 08/25/2026 09:40PM ET,CHC,0,IL,
SP,Emerson Hancock (43935825),Emerson Hancock,43935825,P,7300,PHI@SEA 08/25/2026 09:40PM ET,SEA,16,,
SP,Kade Anderson (43936125),Kade Anderson,43936125,P,7300,PHI@SEA 08/25/2026 09:40PM ET,SEA,12.6,,
SP,Luis Severino (43935574),Luis Severino,43935574,P,7000,MIN@ATH 08/25/2026 09:40PM ET,ATH,13.7,IL,
RP,J.T. Ginn (43935852),J.T. Ginn,43935852,P,7000,MIN@ATH 08/25/2026 09:40PM ET,ATH,13.7,,
RP,Jacob Lopez (43935875),Jacob Lopez,43935875,P,7000,MIN@ATH 08/25/2026 09:40PM ET,ATH,10.6,,
SP,Jared Jones (43935962),Jared Jones,43935962,P,7000,PIT@SD 08/25/2026 09:40PM ET,PIT,12.7,,
SP,Bubba Chandler (43935989),Bubba Chandler,43935989,P,7000,PIT@SD 08/25/2026 09:40PM ET,PIT,12.1,,
SP,Gage Jump (43935996),Gage Jump,43935996,P,7000,MIN@ATH 08/25/2026 09:40PM ET,ATH,13.5,,P
SP,Luis Morales (43936103),Luis Morales,43936103,P,7000,MIN@ATH 08/25/2026 09:40PM ET,ATH,-2.2,,
RP,Colin Rea (43935554),Colin Rea,43935554,P,6900,CHC@ARI 08/25/2026 09:40PM ET,CHC,10.2,,
SP,David Peterson (43935657),David Peterson,43935657,P,6900,CHC@ARI 08/25/2026 09:40PM ET,CHC,9.8,,
RP,Javier Assad (43935765),Javier Assad,43935765,P,6900,CHC@ARI 08/25/2026 09:40PM ET,CHC,9.1,,
SP,Edward Cabrera (43935766),Edward Cabrera,43935766,P,6900,CHC@ARI 08/25/2026 09:40PM ET,CHC,10.8,IL,
OF,Pete Crow-Armstrong (43935957),Pete Crow-Armstrong,43935957,OF,6900,CHC@ARI 08/25/2026 09:40PM ET,CHC,10.7,,
SP,Cade Horton (43935961),Cade Horton,43935961,P,6900,CHC@ARI 08/25/2026 09:40PM ET,CHC,10.5,IL,
SP,Lucas Giolito (43935578),Lucas Giolito,43935578,P,6800,PIT@SD 08/25/2026 09:40PM ET,SD,6.2,IL,
SP,Walker Buehler (43935582),Walker Buehler,43935582,P,6800,PIT@SD 08/25/2026 09:40PM ET,SD,11.4,,
SP,Griffin Canning (43935662),Griffin Canning,43935662,P,6800,PIT@SD 08/25/2026 09:40PM ET,SD,7.1,,
SP,Brady Singer (43935689),Brady Singer,43935689,P,6800,CIN@SF 08/25/2026 09:45PM ET,CIN,11.3,,P
SP,Nick Lodolo (43935729),Nick Lodolo,43935729,P,6800,CIN@SF 08/25/2026 09:45PM ET,CIN,9.4,,
SP,JP Sears (43935808),JP Sears,43935808,P,6800,PIT@SD 08/25/2026 09:40PM ET,SD,9.2,,
SP,Andrew Abbott (43935822),Andrew Abbott,43935822,P,6800,CIN@SF 08/25/2026 09:45PM ET,CIN,12,,
SP,Randy Vasquez (43935894),Randy Vasquez,43935894,P,6800,PIT@SD 08/25/2026 09:40PM ET,SD,9.7,,
SP,Yusei Kikuchi (43935538),Yusei Kikuchi,43935538,P,6700,CLE@LAA 08/25/2026 09:38PM ET,LAA,8.7,,
SP,Eduardo Rodriguez (43935544),Eduardo Rodriguez,43935544,P,6700,CHC@ARI 08/25/2026 09:40PM ET,ARI,16.1,,
SP,Aaron Nola (43935567),Aaron Nola,43935567,P,6700,PHI@SEA 08/25/2026 09:40PM ET,PHI,13.4,,P
SP,Nestor Cortes (43935622),Nestor Cortes,43935622,P,6700,PHI@SEA 08/25/2026 09:40PM ET,PHI,0,,
RP,Caleb Kilian (43935839),Caleb Kilian,43935839,P,6700,PHI@SEA 08/25/2026 09:40PM ET,PHI,2.9,IL,
SP,Ryne Nelson (43935842),Ryne Nelson,43935842,P,6700,CHC@ARI 08/25/2026 09:40PM ET,ARI,11.1,IL,
SP,Grayson Rodriguez (43935849),Grayson Rodriguez,43935849,P,6700,CLE@LAA 08/25/2026 09:38PM ET,LAA,9.2,,
RP,Trevor McDonald (43935919),Trevor McDonald,43935919,P,6700,CIN@SF 08/25/2026 09:45PM ET,SF,10.1,IL,
RP,Ryan Johnson (43936005),Ryan Johnson,43936005,P,6700,CLE@LAA 08/25/2026 09:38PM ET,LAA,7.3,,
RP,Brett Kerry (43936013),Brett Kerry,43936013,P,6700,CLE@LAA 08/25/2026 09:38PM ET,LAA,11.7,,
SP,Blade Tidwell (43936052),Blade Tidwell,43936052,P,6700,CIN@SF 08/25/2026 09:45PM ET,SF,6.5,,
SP,George Klassen (43936104),George Klassen,43936104,P,6700,CLE@LAA 08/25/2026 09:38PM ET,LAA,11.3,,
RP,Mitch Farris (43936111),Mitch Farris,43936111,P,6700,CLE@LAA 08/25/2026 09:38PM ET,LAA,4.6,,
SP,Bailey Ober (43935743),Bailey Ober,43935743,P,6500,MIN@ATH 08/25/2026 09:40PM ET,MIN,11.7,,
SP,Connor Prielipp (43935937),Connor Prielipp,43935937,P,6500,MIN@ATH 08/25/2026 09:40PM ET,MIN,12.6,,
SP,David Festa (43936019),David Festa,43936019,P,6500,MIN@ATH 08/25/2026 09:40PM ET,MIN,0,IL,
RP,Kendry Rojas (43936025),Kendry Rojas,43936025,P,6500,MIN@ATH 08/25/2026 09:40PM ET,MIN,7.4,IL,
SP,Zebby Matthews (43936074),Zebby Matthews,43936074,P,6500,MIN@ATH 08/25/2026 09:40PM ET,MIN,13.6,,
1B,Kyle Schwarber (43935597),Kyle Schwarber,43935597,1B,6300,PHI@SEA 08/25/2026 09:40PM ET,PHI,9.2,,
RP,Cooper Criswell (43935867),Cooper Criswell,43935867,P,6300,PHI@SEA 08/25/2026 09:40PM ET,SEA,3,IL,
SP,Logan Evans (43936110),Logan Evans,43936110,P,6300,PHI@SEA 08/25/2026 09:40PM ET,SEA,0,IL,
OF,Oneil Cruz (43935722),Oneil Cruz,43935722,OF,6200,PIT@SD 08/25/2026 09:40PM ET,PIT,10.4,,
RP,Mike Clevinger (43935562),Mike Clevinger,43935562,P,6000,PIT@SD 08/25/2026 09:40PM ET,PIT,0,,
OF,Byron Buxton (43935575),Byron Buxton,43935575,OF,6000,MIN@ATH 08/25/2026 09:40PM ET,MIN,9,,
SP,Mitch Keller (43935645),Mitch Keller,43935645,P,6000,PIT@SD 08/25/2026 09:40PM ET,PIT,10.3,IL,
RP,Lake Bachar (43935731),Lake Bachar,43935731,P,6000,PIT@SD 08/25/2026 09:40PM ET,PIT,4.6,,
OF,Fernando Tatis Jr. (43935764),Fernando Tatis Jr.,43935764,OF,6000,PIT@SD 08/25/2026 09:40PM ET,SD,9,,
RP,Carmen Mlodzinski (43935835),Carmen Mlodzinski,43935835,P,6000,PIT@SD 08/25/2026 09:40PM ET,PIT,8.2,,
RP,Hunter Barco (43935931),Hunter Barco,43935931,P,6000,PIT@SD 08/25/2026 09:40PM ET,PIT,2.3,,
RP,Wilber Dotel (43935979),Wilber Dotel,43935979,P,6000,PIT@SD 08/25/2026 09:40PM ET,PIT,5.1,,
RP,Thomas Harrington (43936055),Thomas Harrington,43936055,P,6000,PIT@SD 08/25/2026 09:40PM ET,PIT,0,,
RP,Antwone Kelly (43936086),Antwone Kelly,43936086,P,6000,PIT@SD 08/25/2026 09:40PM ET,PIT,2.9,,
3B,Alex Bregman (43935591),Alex Bregman,43935591,3B,5900,CHC@ARI 08/25/2026 09:40PM ET,CHC,7.9,,
RP,Aaron Civale (43935681),Aaron Civale,43935681,P,5900,CHC@ARI 08/25/2026 09:40PM ET,CHC,8.1,,
SP,Braxton Garrett (43935726),Braxton Garrett,43935726,P,5900,CHC@ARI 08/25/2026 09:40PM ET,CHC,-1.6,,
RP,Ethan Roberts (43935861),Ethan Roberts,43935861,P,5900,CHC@ARI 08/25/2026 09:40PM ET,CHC,1.9,,
SP,Jordan Wicks (43935987),Jordan Wicks,43935987,P,5900,CHC@ARI 08/25/2026 09:40PM ET,CHC,0.7,,
OF,Bryce Harper (43935539),Bryce Harper,43935539,OF,5800,PHI@SEA 08/25/2026 09:40PM ET,PHI,8.7,,
RP,Jhony Brito (43935719),Jhony Brito,43935719,P,5800,PIT@SD 08/25/2026 09:40PM ET,SD,4.3,,
SP,Kyle Hart (43935741),Kyle Hart,43935741,P,5800,PIT@SD 08/25/2026 09:40PM ET,SD,3.7,,
SP,Brandon Williamson (43935886),Brandon Williamson,43935886,P,5800,CIN@SF 08/25/2026 09:45PM ET,CIN,6.9,IL,
SP,Connor Phillips (43935934),Connor Phillips,43935934,P,5800,CIN@SF 08/25/2026 09:45PM ET,CIN,2.3,,
RP,Jose Franco (43935971),Jose Franco,43935971,P,5800,CIN@SF 08/25/2026 09:45PM ET,CIN,3.9,IL,
SS,Elly De La Cruz (43935977),Elly De La Cruz,43935977,SS,5800,CIN@SF 08/25/2026 09:45PM ET,CIN,9.3,,
SP,Chase Petty (43935994),Chase Petty,43935994,P,5800,CIN@SF 08/25/2026 09:45PM ET,CIN,2.7,,
SP,Rhett Lowder (43936091),Rhett Lowder,43936091,P,5800,CIN@SF 08/25/2026 09:45PM ET,CIN,9.1,,
SP,Merrill Kelly (43935552),Merrill Kelly,43935552,P,5700,CHC@ARI 08/25/2026 09:40PM ET,ARI,9.6,,
SP,Adrian Houser (43935558),Adrian Houser,43935558,P,5700,CIN@SF 08/25/2026 09:45PM ET,SF,8.8,,P
SP,Zac Gallen (43935665),Zac Gallen,43935665,P,5700,CHC@ARI 08/25/2026 09:40PM ET,ARI,6.4,IL,
RP,JT Brubaker (43935692),JT Brubaker,43935692,P,5700,CIN@SF 08/25/2026 09:45PM ET,SF,2.9,IL,
RP,Tristan Beck (43935699),Tristan Beck,43935699,P,5700,CIN@SF 08/25/2026 09:45PM ET,SF,0.7,,
RP,Jose Butto (43935781),Jose Butto,43935781,P,5700,CIN@SF 08/25/2026 09:45PM ET,SF,-0.5,IL,
RP,Gerardo Carrillo (43935783),Gerardo Carrillo,43935783,P,5700,CHC@ARI 08/25/2026 09:40PM ET,ARI,7.3,,
SP,Keaton Winn (43935816),Keaton Winn,43935816,P,5700,CIN@SF 08/25/2026 09:45PM ET,SF,2.4,IL,
RP,Dylan Smith (43935872),Dylan Smith,43935872,P,5700,CIN@SF 08/25/2026 09:45PM ET,SF,3.2,,
RP,Carson Seymour (43935944),Carson Seymour,43935944,P,5700,CIN@SF 08/25/2026 09:45PM ET,SF,3.2,,
SP,Cristian Mena (43935975),Cristian Mena,43935975,P,5700,CHC@ARI 08/25/2026 09:40PM ET,ARI,0,IL,
SP,Mitch Bratt (43935993),Mitch Bratt,43935993,P,5700,CHC@ARI 08/25/2026 09:40PM ET,ARI,7.9,,
SP,Jose Cabrera (43936046),Jose Cabrera,43936046,P,5700,CHC@ARI 08/25/2026 09:40PM ET,ARI,6.1,,
SP,Miguel Mendez (43936047),Miguel Mendez,43936047,P,5700,CIN@SF 08/25/2026 09:45PM ET,SF,0,,
SP,Carson Whisenhunt (43936053),Carson Whisenhunt,43936053,P,5700,CIN@SF 08/25/2026 09:45PM ET,SF,6.8,DTD,
SP,Dylan Ray (43936070),Dylan Ray,43936070,P,5700,CHC@ARI 08/25/2026 09:40PM ET,ARI,0,,
RP,Hayden Birdsong (43936073),Hayden Birdsong,43936073,P,5700,CIN@SF 08/25/2026 09:45PM ET,SF,0,IL,
RP,Kohl Drake (43936077),Kohl Drake,43936077,P,5700,CHC@ARI 08/25/2026 09:40PM ET,ARI,6.5,,
RP,Matt Wilkinson (43936108),Matt Wilkinson,43936108,P,5700,CIN@SF 08/25/2026 09:45PM ET,SF,2,,
RP,Logan Allen (43935815),Logan Allen,43935815,P,5500,CLE@LAA 08/25/2026 09:38PM ET,CLE,6.9,,
RP,Yoendrys Gomez (43935827),Yoendrys Gomez,43935827,P,5500,MIN@ATH 08/25/2026 09:40PM ET,MIN,2.6,,
RP,Jack Anderson (43935887),Jack Anderson,43935887,P,5500,MIN@ATH 08/25/2026 09:40PM ET,MIN,6,,
OF,Corbin Carroll (43935906),Corbin Carroll,43935906,OF,5500,CHC@ARI 08/25/2026 09:40PM ET,ARI,9,,
RP,Daniel Espino (43935909),Daniel Espino,43935909,P,5500,CLE@LAA 08/25/2026 09:38PM ET,CLE,4.4,,
RP,Marco Raya (43935966),Marco Raya,43935966,P,5500,MIN@ATH 08/25/2026 09:40PM ET,MIN,4.2,,
RP,Mike Paredes (43936022),Mike Paredes,43936022,P,5500,MIN@ATH 08/25/2026 09:40PM ET,MIN,5.3,IL,
OF,Seiya Suzuki (43935599),Seiya Suzuki,43935599,OF,5400,CHC@ARI 08/25/2026 09:40PM ET,CHC,8.8,,
2B,Kody Clemens (43935701),Kody Clemens,43935701,2B,5400,MIN@ATH 08/25/2026 09:40PM ET,MIN,7.6,,
3B/OF,Zack Gelof (43935889),Zack Gelof,43935889,3B/OF,5300,MIN@ATH 08/25/2026 09:40PM ET,ATH,7.7,,
1B/2B,Sal Stewart (43936057),Sal Stewart,43936057,1B/2B,5300,CIN@SF 08/25/2026 09:45PM ET,CIN,8.8,,
3B,Jose Ramirez (43935564),Jose Ramirez,43935564,3B,5200,CLE@LAA 08/25/2026 09:38PM ET,CLE,8.3,,
