Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
32,5218305533,kingrl30,0,117.899994,1B Spencer Torkelson 2B Gleyber Torres 3B Caleb Durbin C Henry Davis OF Bryan Reynolds OF Esmerlyn Valdez OF Tristan Peters P Chase Burns P Sandy Alcantara SS Colson Montgomery,,Jake Mangum,OF,12.92%,0
34,5218531448,Ewidd,0,116.2,1B Munetaka Murakami 2B Brandon Lowe 3B Nick Gonzales C Eduardo Valencia OF Bryan Reynolds OF Esmerlyn Valdez OF Ronny Simon P Sandy Alcantara P Bubba Chandler SS Colson Montgomery,,Sam Antonacci,2B,12.64%,4
35,5218416300,Ptrav11,0,116,1B Munetaka Murakami 2B Gleyber Torres 3B Nick Gonzales C Rafael Flores Jr. OF Sam Antonacci OF Jake Mangum OF Ronny Simon P Chase Burns P Bubba Chandler SS Elly De La Cruz,,Eugenio Suarez,3B,10.96%,7
35,5218521817,swalter21,0,116,1B Munetaka Murakami 2B Gleyber Torres 3B Nick Gonzales C Rafael Flores Jr. OF Sam Antonacci OF Jake Mangum OF Ronny Simon P Chase Burns P Bubba Chandler SS Elly De La Cruz,,Max Clark,OF,10.67%,10
37,5218490583,neterka,0,115.899994,1B Rafael Flores Jr. 2B Nick Sogard 3B Caleb Durbin C Eduardo Valencia OF Wilyer Abreu OF Masataka Yoshida OF Ronny Simon P Chase Burns P Sandy Alcantara SS Kevin McGonigle,,Sal Stewart,1B,10.39%,3
38,5218028286,Wobsthefirst19,0,115.399994,1B Spencer Torkelson 2B Gleyber Torres 3B Nick Gonzales C Rafael Flores Jr. OF Wilyer Abreu OF Esmerlyn Valdez OF Ben Malgeri P Chase Burns P Jackson Jobe SS Colson Montgomery,,Griffin Conine,1B,9.83%,0
39,5218379348,volfan7.7,0,115.2,1B Munetaka Murakami 2B Chase Meidroth 3B Nick Gonzales C Eduardo Valencia OF Bryan Reynolds OF Esmerlyn Valdez OF Sam Antonacci P Sandy Alcantara P Bubba Chandler SS Otto Lopez,,Colson Montgomery,SS,8.99%,0
40,5218270498,rndllcray0127,0,115,1B Nick Sogard 2B Gleyber Torres 3B Eugenio Suarez C Dillon Dingler OF Jarren Duran OF Braden Montgomery OF Heriberto Hernandez P Chase Burns P Bubba Chandler SS Kevin McGonigle,,Andrew Benintendi,OF,8.99%,7
41,5218336656,gwpsr,0,114.899994,1B Rafael Flores Jr. 2B Gleyber Torres 3B Caleb Durbin C Tyler Stephenson OF JJ Bleday OF Esmerlyn Valdez OF Sam Antonacci P Chase Burns P Sandy Alcantara SS Andruw Monasterio,,Heriberto Hernandez,OF,8.99%,3
42,5218517418,TimmyGah,0,114,1B Rafael Flores Jr. 2B Gleyber Torres 3B Nick Gonzales C Dillon Dingler OF Bryan Reynolds OF Jake Mangum OF Ronny Simon P Chase Burns P Bubba Chandler SS Kevin McGonigle,,Miguel Vargas,3B,8.99%,40
43,5218403641,MrPredetermine,0,113.95,1B Munetaka Murakami 2B Nick Sogard 3B Miguel Vargas C Eduardo Valencia OF Sam Antonacci OF Jakob Marsee OF Andrew Benintendi P Sandy Alcantara P Jake Bennett SS Colson Montgomery,,Chase Meidroth,2B,8.99%,10
44,5218385523,tenpin07,0,113.899994,1B Rafael Flores Jr. 2B Chase Meidroth 3B Caleb Durbin C Eduardo Valencia OF Wilyer Abreu OF Sam Antonacci OF Ronny Simon P Chase Burns P Sandy Alcantara SS Andruw Monasterio,,Colt Keith,3B,8.71%,5
45,5218048916,LOCNOTM,0,113,1B Sal Stewart 2B Matt McLain 3B Miguel Vargas C Tyler Stephenson OF JJ Bleday OF Ronny Simon OF Zach McKinstry P Chase Burns P Bubba Chandler SS Elly De La Cruz,,Rafael Flores Jr.,C,8.71%,22
45,5218285669,14PeteRose14,0,113,1B Spencer Torkelson 2B Chase Meidroth 3B Colson Montgomery C Eduardo Valencia OF Bryan Reynolds OF JJ Bleday OF Esmerlyn Valdez P Chase Burns P Bubba Chandler SS Jared Triolo,,Nick Sogard,1B,8.15%,10
45,5218327871,Heezybaby420,0,113,1B Munetaka Murakami 2B Xavier Edwards 3B Nick Gonzales C Dillon Dingler OF Bryan Reynolds OF Esmerlyn Valdez OF Ronny Simon P Chase Burns P Bubba Chandler SS Jared Triolo,,Jared Triolo,SS,7.30%,2
48,5218348665,briguy13,0,112.95,1B Munetaka Murakami 2B Nick Sogard 3B Miguel Vargas C Adley Rutschman OF Sam Antonacci OF Jarren Duran OF Andrew Benintendi P Sandy Alcantara P Jake Bennett SS Colson Montgomery,,Zach McKinstry,OF,7.02%,0
48,5218485376,Gobluedp,0,112.95,1B Spencer Torkelson 2B Gleyber Torres 3B Miguel Vargas C Dillon Dingler OF Griffin Conine OF Jakob Marsee OF Ben Malgeri P Sandy Alcantara P Jake Bennett SS Kevin McGonigle,,Brandon Lowe,2B,6.46%,18
50,5218323502,treeman51672,0,112.899994,1B Nick Sogard 2B Sam Antonacci 3B Caleb Durbin C Adley Rutschman OF Esmerlyn Valdez OF Max Clark OF Braden Montgomery P Chase Burns P Sandy Alcantara SS Andruw Monasterio,,Braden Montgomery,OF,6.46%,20
51,5218158159,macyfan,0,112.75,1B Michael Toglia 2B Xavier Edwards 3B Miguel Vargas C Tyler Stephenson OF JJ Bleday OF Jakob Marsee OF Masataka Yoshida P Chase Burns P Jake Bennett SS Elly De La Cruz,,Matt McLain,2B,5.90%,2
51,5218528525,darren123,0,112.75,1B Michael Toglia 2B Xavier Edwards 3B Miguel Vargas C Tyler Stephenson OF JJ Bleday OF Jakob Marsee OF Masataka Yoshida P Chase Burns P Jake Bennett SS Elly De La Cruz,,Colson Montgomery,3B,5.62%,0
53,5218226352,vol1954,0,111.399994,1B Spencer Torkelson 2B Gleyber Torres 3B Jared Triolo C Rafael Flores Jr. OF Wilyer Abreu OF Bryan Reynolds OF Esmerlyn Valdez P Chase Burns P Jackson Jobe SS Andruw Monasterio,,Ben Malgeri,OF,4.49%,30
53,5218322336,eagle87,0,111.399994,1B Spencer Torkelson 2B Chase Meidroth 3B Kevin McGonigle C Rafael Flores Jr. OF Bryan Reynolds OF Sam Antonacci OF Jarren Duran P Chase Burns P Jackson Jobe SS Andruw Monasterio,,Rafael Flores Jr.,1B,3.93%,22
55,5218294299,CRoss57312,0,110.95,1B Munetaka Murakami 2B Sam Antonacci 3B Miguel Vargas C Adley Rutschman OF Jarren Duran OF Andrew Benintendi OF Masataka Yoshida P Sandy Alcantara P Jake Bennett SS Colson Montgomery,,Michael Toglia,1B,3.65%,7
55,5218536832,Romo2Witten82,0,110.95,1B Willson Contreras 2B Nick Sogard 3B Miguel Vargas C Adley Rutschman OF Wilyer Abreu OF Braden Montgomery OF Masataka Yoshida P Sandy Alcantara P Jake Bennett SS Colson Montgomery,,Joe Mack,C,2.53%,0
57,5218508782,KenyanDrake,0,110.899994,1B Munetaka Murakami 2B Sam Antonacci 3B Colson Montgomery C Henry Davis OF Esmerlyn Valdez OF Braden Montgomery OF Andrew Benintendi P Chase Burns P Sandy Alcantara SS Jared Triolo,,Owen Caissie,OF,2.53%,0
58,5218530087,DFSdegen,0,110.6,1B Munetaka Murakami 2B Nick Sogard 3B Caleb Durbin C Rafael Flores Jr. OF JJ Bleday OF Jake Mangum OF Dane Myers P Chase Burns P Jose Urquidy SS Andruw Monasterio,,Jared Triolo,3B,2.53%,2
59,5218528296,budaman3195,0,109.75,1B Willson Contreras 2B Brandon Lowe 3B Eugenio Suarez C Adley Rutschman OF Zach McKinstry OF Eli White OF Ben Malgeri P Chase Burns P Jake Bennett SS Elly De La Cruz,,Jose Urquidy,P,2.53%,9.25
60,5218508235,zroth2,0,109.6,1B Michael Toglia 2B Matt McLain 3B Miguel Vargas C Adley Rutschman OF JJ Bleday OF Esmerlyn Valdez OF Dane Myers P Chase Burns P Jose Urquidy SS Elly De La Cruz,,Noelvi Marte,OF,2.53%,0
61,5218324651,kenny7575,0,109,1B Spencer Torkelson 2B Sam Antonacci 3B Eugenio Suarez C Eduardo Valencia OF Bryan Reynolds OF Griffin Conine OF Masataka Yoshida P Chase Burns P Bubba Chandler SS Kevin McGonigle,,Dane Myers,OF,2.25%,0
62,5218317984,LionelHutz,0,108.899994,1B Nick Sogard 2B Gleyber Torres 3B Caleb Durbin C Eduardo Valencia OF Sam Antonacci OF Jarren Duran OF Masataka Yoshida P Chase Burns P Sandy Alcantara SS Andruw Monasterio,,Javier Sanoja,3B,2.25%,0
63,5218028156,cellos213,0,106.899994,1B Willson Contreras 2B Chase Meidroth 3B Caleb Durbin C Rafael Flores Jr. OF Wilyer Abreu OF Sam Antonacci OF Masataka Yoshida P Chase Burns P Sandy Alcantara SS Jared Triolo,,Eli White,OF,2.25%,5
63,5218395275,Henry113,0,106.899994,1B Munetaka Murakami 2B Nick Sogard 3B Caleb Durbin C Drew Romo OF Wilyer Abreu OF Sam Antonacci OF Masataka Yoshida P Chase Burns P Sandy Alcantara SS Andruw Monasterio,,Tristan Peters,OF,2.25%,22
63,5218420685,ur2l82winNow,0,106.899994,1B Willson Contreras 2B Sam Antonacci 3B Nick Gonzales C Rafael Flores Jr. OF Jarren Duran OF Masataka Yoshida OF Ronny Simon P Chase Burns P Sandy Alcantara SS Kevin McGonigle,,Henry Davis,C,1.69%,0
63,5218439954,JRaab,0,106.899994,1B Willson Contreras 2B Sam Antonacci 3B Nick Gonzales C Rafael Flores Jr. OF Jarren Duran OF Masataka Yoshida OF Ronny Simon P Chase Burns P Sandy Alcantara SS Kevin McGonigle,,Javier Sanoja,OF,1.69%,0
63,5218512357,camaro2102,0,106.899994,1B Willson Contreras 2B Chase Meidroth 3B Caleb Durbin C Rafael Flores Jr. OF Wilyer Abreu OF Sam Antonacci OF Masataka Yoshida P Chase Burns P Sandy Alcantara SS Jared Triolo,,Graham Pauley,3B,1.40%,3
68,5218509848,sunnyshadow,0,106.75,1B Munetaka Murakami 2B Sam Antonacci 3B Colt Keith C Adley Rutschman OF Braden Montgomery OF Andrew Benintendi OF Masataka Yoshida P Chase Burns P Jake Bennett SS Colson Montgomery,,Drew Romo,C,1.12%,2
69,5218175049,BFDAY,0,106.65,1B Willson Contreras 2B Nick Sogard 3B Miguel Vargas C Adley Rutschman OF Wilyer Abreu OF Braden Montgomery OF Masataka Yoshida P Jake Bennett P Jose Urquidy SS Colson Montgomery,,Anthony Seigler,2B,1.12%,0
70,5218261574,snowsnlabs,0,105.65,1B Munetaka Murakami 2B Nick Sogard 3B Miguel Vargas C Adley Rutschman OF Wilyer Abreu OF Sam Antonacci OF Masataka Yoshida P Jake Bennett P Jose Urquidy SS Colson Montgomery,,Sean Newcomb,P,1.12%,6.4
71,5218468324,asantomo,0,105,1B Spencer Torkelson 2B Sam Antonacci 3B Caleb Durbin C Rafael Flores Jr. OF Wilyer Abreu OF Esmerlyn Valdez OF Heriberto Hernandez P Chase Burns P Bubba Chandler SS Colson Montgomery,,Ceddanne Rafaela,OF,0.84%,0
72,5218489721,Calbear007,0,104.899994,1B Rafael Flores Jr. 2B Chase Meidroth 3B Colson Montgomery C Eduardo Valencia OF Sam Antonacci OF Andrew Benintendi OF Zach McKinstry P Chase Burns P Sandy Alcantara SS Kevin McGonigle,,Jacob Gonzalez,SS,0.56%,12
73,5218458567,Purplereign70,0,104.399994,1B Griffin Conine 2B Nick Sogard 3B Miguel Vargas C Adley Rutschman OF Jarren Duran OF Masataka Yoshida OF Eli White P Chase Burns P Jackson Jobe SS Elly De La Cruz,,Javier Baez,SS,0.28%,0
74,5218347324,Moten44,0,103.950005,1B Munetaka Murakami 2B Chase Meidroth 3B Miguel Vargas C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Sam Antonacci P Sandy Alcantara P Sean Newcomb SS Colson Montgomery,,Jared Serna,SS,0.28%,0
75,5218391525,BUDoubleDY,0,103,1B Sal Stewart 2B Matt McLain 3B Eugenio Suarez C Rafael Flores Jr. OF JJ Bleday OF Esmerlyn Valdez OF Jake Mangum P Chase Burns P Bubba Chandler SS Elly De La Cruz,,Jose Trevino,C,0.28%,0
76,5218093574,Brlane777,0,101.899994,1B Munetaka Murakami 2B Chase Meidroth 3B Nick Gonzales C Drew Romo OF Wilyer Abreu OF Sam Antonacci OF Ronny Simon P Chase Burns P Sandy Alcantara SS Andruw Monasterio,,Oneil Cruz,OF,0.28%,0
77,5218087585,BJSka,0,101.7,1B Sal Stewart 2B Brandon Lowe 3B Eugenio Suarez C Rafael Flores Jr. OF Bryan Reynolds OF JJ Bleday OF Esmerlyn Valdez P Jackson Jobe P Bubba Chandler SS Elly De La Cruz,,,
78,5218458589,tander3,0,101.399994,1B Nick Sogard 2B Xavier Edwards 3B Nick Gonzales C Rafael Flores Jr. OF Bryan Reynolds OF JJ Bleday OF Masataka Yoshida P Chase Burns P Jackson Jobe SS Elly De La Cruz,,,
78,5218505051,lostinlionhell,0,101.399994,1B Sal Stewart 2B Gleyber Torres 3B Colt Keith C Eduardo Valencia OF Griffin Conine OF Masataka Yoshida OF Ben Malgeri P Chase Burns P Jackson Jobe SS Kevin McGonigle,,,
80,5218361871,izzimoon,0,101,1B Munetaka Murakami 2B Gleyber Torres 3B Kevin McGonigle C Dillon Dingler OF Jake Mangum OF Masataka Yoshida OF Ronny Simon P Chase Burns P Bubba Chandler SS Jared Triolo,,,
81,5217686127,Reboot78,0,100.899994,1B Spencer Torkelson 2B Nick Sogard 3B Colt Keith C Eduardo Valencia OF Wilyer Abreu OF Jarren Duran OF Masataka Yoshida P Chase Burns P Sandy Alcantara SS Jared Triolo,,,
81,5218089514,morganb4,0,100.899994,1B Nick Sogard 2B Gleyber Torres 3B Nick Gonzales C Eduardo Valencia OF Sam Antonacci OF Masataka Yoshida OF Ronny Simon P Chase Burns P Sandy Alcantara SS Kevin McGonigle,,,
81,5218517465,jerry0505,0,100.899994,1B Michael Toglia 2B Sam Antonacci 3B Kevin McGonigle C Tyler Stephenson OF Jarren Duran OF Noelvi Marte OF Tristan Peters P Chase Burns P Sandy Alcantara SS Elly De La Cruz,,,
81,5218531402,Kramsta21,0,100.899994,1B Willson Contreras 2B Nick Sogard 3B Nick Gonzales C Tyler Stephenson OF Bryan Reynolds OF Jakob Marsee OF Ronny Simon P Chase Burns P Sandy Alcantara SS Otto Lopez,,,
85,5218360303,jollydogaj,0,100.75,1B Nick Sogard 2B Gleyber Torres 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF JJ Bleday OF Masataka Yoshida P Chase Burns P Jake Bennett SS Otto Lopez,,,
86,5218120401,wnorrad,0,99.75,1B Willson Contreras 2B Chase Meidroth 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Bryan Reynolds OF Andrew Benintendi P Chase Burns P Jake Bennett SS Jared Triolo,,,
87,5218422886,n.straka,0,98.95,1B Munetaka Murakami 2B Sam Antonacci 3B Colson Montgomery C Adley Rutschman OF Braden Montgomery OF Masataka Yoshida OF Tristan Peters P Sandy Alcantara P Jake Bennett SS Elly De La Cruz,,,
88,5218487672,PluckB07,0,98.899994,1B Munetaka Murakami 2B Sam Antonacci 3B Eugenio Suarez C Tyler Stephenson OF Griffin Conine OF Jakob Marsee OF Masataka Yoshida P Chase Burns P Sandy Alcantara SS Otto Lopez,,,
89,5218288811,RTBSKIUMAH,0,98.399994,1B Spencer Torkelson 2B Gleyber Torres 3B Nick Gonzales C Adley Rutschman OF Bryan Reynolds OF Tristan Peters OF Ronny Simon P Chase Burns P Jackson Jobe SS Kevin McGonigle,,,
90,5218071208,thundrenterprises,0,98.2,1B Munetaka Murakami 2B Xavier Edwards 3B Javier Sanoja C Rafael Flores Jr. OF Esmerlyn Valdez OF Heriberto Hernandez OF Jakob Marsee P Sandy Alcantara P Bubba Chandler SS Otto Lopez,,,
91,5217608652,savallone,0,98,1B Munetaka Murakami 2B Sam Antonacci 3B Nick Gonzales C Tyler Stephenson OF JJ Bleday OF Esmerlyn Valdez OF Jake Mangum P Chase Burns P Bubba Chandler SS Colson Montgomery,,,
92,5218529674,Miracle52,0,97.399994,1B Sal Stewart 2B Sam Antonacci 3B Jared Triolo C Dillon Dingler OF Esmerlyn Valdez OF Max Clark OF Ben Malgeri P Chase Burns P Jackson Jobe SS Andruw Monasterio,,,
93,5217957924,maxxbob,0,96.899994,1B Rafael Flores Jr. 2B Nick Sogard 3B Colson Montgomery C Dillon Dingler OF Jake Mangum OF Masataka Yoshida OF Eli White P Chase Burns P Sandy Alcantara SS Kevin McGonigle,,,
94,5217965503,Foleyface,0,95.899994,1B Munetaka Murakami 2B Nick Sogard 3B Caleb Durbin C Tyler Stephenson OF Jakob Marsee OF Masataka Yoshida OF Zach McKinstry P Chase Burns P Sandy Alcantara SS Elly De La Cruz,,,
94,5218497474,abo21,0,95.899994,1B Munetaka Murakami 2B Nick Sogard 3B Nick Gonzales C Adley Rutschman OF Sam Antonacci OF Masataka Yoshida OF Ronny Simon P Chase Burns P Sandy Alcantara SS Colson Montgomery,,,
96,5218439617,Shanecoyle23,0,95.75,1B Nick Sogard 2B Sam Antonacci 3B Eugenio Suarez C Adley Rutschman OF Bryan Reynolds OF JJ Bleday OF Masataka Yoshida P Chase Burns P Jake Bennett SS Colson Montgomery,,,
97,5217932886,chrriisashlie,0,95.2,1B Munetaka Murakami 2B Brandon Lowe 3B Jared Triolo C Dillon Dingler OF Ceddanne Rafaela OF Bryan Reynolds OF JJ Bleday P Sandy Alcantara P Bubba Chandler SS Jared Serna,,,
98,5218270839,Hgberg,0,94.899994,1B Nick Sogard 2B Sam Antonacci 3B Caleb Durbin C Eduardo Valencia OF Wilyer Abreu OF Masataka Yoshida OF Noelvi Marte P Chase Burns P Sandy Alcantara SS Andruw Monasterio,,,
99,5218127906,pepethepatriots,0,94.45,1B Munetaka Murakami 2B Brandon Lowe 3B Kevin McGonigle C Adley Rutschman OF Esmerlyn Valdez OF Braden Montgomery OF Andrew Benintendi P Jake Bennett P Jackson Jobe SS Andruw Monasterio,,,
100,5218412569,howandwhy17,0,94.05,1B Munetaka Murakami 2B Sam Antonacci 3B Kevin McGonigle C Dillon Dingler OF Esmerlyn Valdez OF Braden Montgomery OF Andrew Benintendi P Jake Bennett P Bubba Chandler SS Colson Montgomery,,,
101,5218477262,drunkonpappy,0,94,1B Sal Stewart 2B Matt McLain 3B Nick Gonzales C Tyler Stephenson OF Bryan Reynolds OF JJ Bleday OF Ronny Simon P Chase Burns P Bubba Chandler SS Elly De La Cruz,,,
101,5218491032,miamimobsters,0,94,1B Munetaka Murakami 2B Sam Antonacci 3B Colson Montgomery C Tyler Stephenson OF Jake Mangum OF Andrew Benintendi OF Ronny Simon P Chase Burns P Bubba Chandler SS Elly De La Cruz,,,
