Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
27,5217387984,JCM1183,0,105.5,1B Shohei Ohtani 2B Adam Frazier 3B Andrew Vaughn C Gary Sanchez OF Jackson Chourio OF Mike Trout OF Garrett Mitchell P Walbert Urena P Shane Drohan SS Corey Seager,,Jake Bauers,OF,11.05%,12
28,5217712742,SugarBearNBubbzy,0,104.5,1B Jake Bauers 2B Vaughn Grissom 3B Andrew Vaughn C William Contreras OF Shohei Ohtani OF Mike Trout OF Christian Yelich P Walbert Urena P Shane Drohan SS Joey Ortiz,,Austin Wynns,C,11.05%,3
28,5217750847,sstrinni,0,104.5,1B Jake Bauers 2B Tommy Edman 3B Andrew Vaughn C Moises Ballesteros OF Jackson Chourio OF Mike Trout OF Garrett Mitchell P Walbert Urena P Shane Drohan SS Corey Seager,,Garrett Mitchell,OF,10.73%,5
30,5217459655,mgvaldez02,0,103.2,1B Freddie Freeman 2B Vaughn Grissom 3B Denzer Guzman C Ben Rortvedt OF Mike Trout OF Jose Siri OF Josh Lowe P Walbert Urena P Roki Sasaki SS Miguel Rojas,,Kyle Tucker,OF,10.63%,0
31,5217703205,JohnnyDrama34,0,102.5,1B Jake Bauers 2B Vaughn Grissom 3B David Hamilton C Gary Sanchez OF Jackson Chourio OF Mike Trout OF Christian Yelich P Walbert Urena P Shane Drohan SS Corey Seager,,Ben Rortvedt,C,9.67%,5
32,5217578044,BenJ707,0,101.5,1B Freddie Freeman 2B Vaughn Grissom 3B Denzer Guzman C Moises Ballesteros OF Jackson Chourio OF Jose Siri OF Josh Lowe P Walbert Urena P Shane Drohan SS Corey Seager,,Christian Yelich,OF,9.46%,3
33,5217459047,Whoson1st66,0,100.5,1B Jake Bauers 2B Vaughn Grissom 3B Andrew Vaughn C Moises Ballesteros OF Jackson Chourio OF Mike Trout OF Andy Pages P Walbert Urena P Shane Drohan SS Corey Seager,,Vaughn Grissom,3B,9.46%,10
33,5217649848,Shotcaller8371,0,100.5,1B Nolan Schanuel 2B Vaughn Grissom 3B Andrew Vaughn C William Contreras OF Shohei Ohtani OF Mike Trout OF Jake Bauers P Walbert Urena P Shane Drohan SS Corey Seager,,Wade Meckler,OF,8.93%,5
33,5217771398,avajordan1,0,100.5,1B Freddie Freeman 2B Miguel Rojas 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Mike Trout OF Jake Bauers P Walbert Urena P Shane Drohan SS David Hamilton,,David Hamilton,3B,8.71%,9
33,5217783797,ralphgonzo10,0,100.5,1B Jake Bauers 2B Vaughn Grissom 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Mike Trout OF Garrett Mitchell P Walbert Urena P Shane Drohan SS Corey Seager,,Justin Foscue,2B,7.55%,0
37,5216882939,winningfaith,0,100.2,1B Freddie Freeman 2B Tommy Edman 3B Denzer Guzman C Gary Sanchez OF Shohei Ohtani OF Mike Trout OF Josh Lowe P Walbert Urena P Roki Sasaki SS Corey Seager,,Nolan Schanuel,1B,7.12%,9
38,5217705423,marco1964,0,99.5,1B Jake Bauers 2B Vaughn Grissom 3B Ezequiel Duran C Gary Sanchez OF Jackson Chourio OF Mike Trout OF Tommy Edman P Walbert Urena P Shane Drohan SS Corey Seager,,Joey Ortiz,SS,6.48%,12
39,5217248532,RTSV5,0,98.5,1B Jake Bauers 2B Vaughn Grissom 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Mike Trout OF Christian Yelich P Walbert Urena P Shane Drohan SS Corey Seager,,David Hamilton,SS,5.63%,9
39,5217448896,tergie,0,98.5,1B Nolan Schanuel 2B Tommy Edman 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Mike Trout OF Jose Siri P Walbert Urena P Shane Drohan SS Corey Seager,,Evan Carter,OF,5.31%,3
39,5217457262,Nastyn8stabby,0,98.5,1B Andrew Vaughn 2B Vaughn Grissom 3B Denzer Guzman C William Contreras OF Jackson Chourio OF Mike Trout OF Andy Pages P Walbert Urena P Shane Drohan SS Corey Seager,,Joey Ortiz,3B,4.78%,12
39,5217820543,Pejelagarto72,0,98.5,1B Nolan Schanuel 2B Vaughn Grissom 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Jake Bauers OF Andy Pages P Walbert Urena P Shane Drohan SS David Hamilton,,Nicky Lopez,2B,4.78%,8
43,5217730411,mcgee5555,0,98.4,1B Shohei Ohtani 2B Adam Frazier 3B Andrew Vaughn C William Contreras OF Mike Trout OF Jake Bauers OF Wade Meckler P Jacob deGrom P Walbert Urena SS David Hamilton,,Denzer Guzman,3B,4.36%,15
44,5217753585,LesterNygaard,0,98.2,1B Shohei Ohtani 2B Tommy Edman 3B Denzer Guzman C Moises Ballesteros OF Jackson Chourio OF Mike Trout OF Kyle Tucker P Walbert Urena P Roki Sasaki SS David Hamilton,,Tommy Edman,OF,4.25%,9
45,5217535932,Countz1331,0,97.5,1B Shohei Ohtani 2B Vaughn Grissom 3B Andrew Vaughn C Moises Ballesteros OF Jackson Chourio OF Jake Bauers OF Garrett Mitchell P Walbert Urena P Shane Drohan SS Corey Seager,,Andrew Vaughn,1B,3.72%,12
45,5217774823,devastato,0,97.5,1B Joc Pederson 2B Tommy Edman 3B Denzer Guzman C William Contreras OF Jackson Chourio OF Mike Trout OF Jake Bauers P Walbert Urena P Shane Drohan SS Corey Seager,,Brice Turang,2B,3.40%,0
47,5217002350,Keroppi613,0,97.2,1B Freddie Freeman 2B Vaughn Grissom 3B Denzer Guzman C Moises Ballesteros OF Jackson Chourio OF Jose Siri OF Josh Lowe P Walbert Urena P Roki Sasaki SS Corey Seager,,Adam Frazier,2B,2.76%,15
47,5217483006,Iamclr0706,0,97.2,1B Shohei Ohtani 2B Vaughn Grissom 3B Denzer Guzman C Moises Ballesteros OF Mike Trout OF Kyle Tucker OF Josh Lowe P Walbert Urena P Roki Sasaki SS Miguel Rojas,,Elias Diaz,C,2.44%,0
47,5217577733,Tarheels3,0,97.2,1B Shohei Ohtani 2B Vaughn Grissom 3B Denzer Guzman C Moises Ballesteros OF Jackson Chourio OF Mike Trout OF Wade Meckler P Walbert Urena P Roki Sasaki SS Corey Seager,,Jose Siri,OF,2.34%,7
50,5217513642,tpyo,0,96.5,1B Jake Bauers 2B Tommy Edman 3B Andrew Vaughn C Gary Sanchez OF Jackson Chourio OF Wyatt Langford OF Garrett Mitchell P Walbert Urena P Shane Drohan SS Corey Seager,,Josh Lowe,OF,2.23%,12
51,5217354945,ramsey92275,0,96.4,1B Jake Bauers 2B Miguel Rojas 3B Joey Ortiz C Ben Rortvedt OF Shohei Ohtani OF Jackson Chourio OF Mike Trout P Jacob deGrom P Walbert Urena SS David Hamilton,,Zach Neto,SS,2.02%,0
52,5217392468,wingchester1,0,96.2,1B Jake Bauers 2B Tommy Edman 3B Vaughn Grissom C William Contreras OF Shohei Ohtani OF Mike Trout OF Brandon Nimmo P Walbert Urena P Roki Sasaki SS Joey Ortiz,,Mookie Betts,SS,1.70%,0
53,5217690781,Birdzofprey15,0,95.5,1B Jake Bauers 2B Tommy Edman 3B Andrew Vaughn C Gary Sanchez OF Jackson Chourio OF Garrett Mitchell OF Brandon Nimmo P Walbert Urena P Shane Drohan SS Corey Seager,,Kike Hernandez,OF,1.59%,0
54,5217118928,rareiam,0,95.4,1B Freddie Freeman 2B Tommy Edman 3B Andrew Vaughn C Moises Ballesteros OF Shohei Ohtani OF Jackson Chourio OF Josh Lowe P Jacob deGrom P Walbert Urena SS Joey Ortiz,,Nicky Lopez,SS,1.59%,8
54,5217790792,HPM81,0,95.4,1B Nolan Schanuel 2B Miguel Rojas 3B Joey Ortiz C Gary Sanchez OF Shohei Ohtani OF Jackson Chourio OF Mike Trout P Jacob deGrom P Walbert Urena SS David Hamilton,,Jake Burger,1B,1.17%,0
56,5217624849,peltifreeze89,0,95.2,1B Shohei Ohtani 2B Vaughn Grissom 3B Denzer Guzman C Moises Ballesteros OF Mike Trout OF Andy Pages OF Josh Lowe P Walbert Urena P Roki Sasaki SS Corey Seager,,Max Muncy,3B,0.64%,18
57,5217574242,manninggene24,0,94.5,1B Nolan Schanuel 2B Tommy Edman 3B Andrew Vaughn C Elias Diaz OF Shohei Ohtani OF Jackson Chourio OF Mike Trout P Walbert Urena P Shane Drohan SS Zach Neto,,Hunter Feduccia,C,0.53%,0
57,5217609125,pops6870,0,94.5,1B Nolan Schanuel 2B Tommy Edman 3B Vaughn Grissom C William Contreras OF Jackson Chourio OF Mike Trout OF Wade Meckler P Walbert Urena P Shane Drohan SS Corey Seager,,Logan O'Hoppe,C,0.43%,0
59,5217525694,Leithal13,0,94.4,1B Shohei Ohtani 2B Tommy Edman 3B Andrew Vaughn C Gary Sanchez OF Jake Bauers OF Garrett Mitchell OF Wade Meckler P Jacob deGrom P Walbert Urena SS Joey Ortiz,,Luis Lara,OF,0.32%,0
59,5217726490,USaki2meISaki2U,0,94.4,1B Jake Bauers 2B Miguel Rojas 3B David Hamilton C Gary Sanchez OF Shohei Ohtani OF Mike Trout OF Garrett Mitchell P Jacob deGrom P Walbert Urena SS Joey Ortiz,,Alejandro Osuna,OF,0.32%,0
61,5217443226,Heffner,0,94.2,1B Shohei Ohtani 2B Vaughn Grissom 3B Andrew Vaughn C Moises Ballesteros OF Jackson Chourio OF Mike Trout OF Wade Meckler P Walbert Urena P Roki Sasaki SS Corey Seager,,Hyeseong Kim,2B,0.21%,0
62,5217408613,jjjacquesjerry,0,93.5,1B Andrew Vaughn 2B Justin Foscue 3B Joey Ortiz C William Contreras OF Shohei Ohtani OF Mike Trout OF Jake Bauers P Walbert Urena P Shane Drohan SS Corey Seager,,Travis d'Arnaud,C,0.21%,0
62,5217704349,averydeuce,0,93.5,1B Shohei Ohtani 2B Vaughn Grissom 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Mike Trout OF Christian Yelich P Walbert Urena P Shane Drohan SS Miguel Rojas,,Bryce Teodosio,OF,0.21%,0
64,5217620071,LTLDidUKnow,0,93.4,1B Jake Bauers 2B Tommy Edman 3B Andrew Vaughn C Gary Sanchez OF Jackson Chourio OF Andy Pages OF Wade Meckler P Jacob deGrom P Walbert Urena SS Joey Ortiz,,Cam Cauley,OF,0.11%,0
64,5217658893,TimmyGah,0,93.4,1B Freddie Freeman 2B Vaughn Grissom 3B David Hamilton C Gary Sanchez OF Jackson Chourio OF Jake Bauers OF Teoscar Hernandez P Jacob deGrom P Walbert Urena SS Joey Ortiz,,Oswald Peraza,2B,0.11%,0
64,5217824682,slnmudhens44,0,93.4,1B Jake Bauers 2B Nicky Lopez 3B Joey Ortiz C Moises Ballesteros OF Shohei Ohtani OF Mike Trout OF Tommy Edman P Jacob deGrom P Walbert Urena SS Corey Seager,,Michael Helman,OF,0.11%,0
67,5217169141,milligolf,0,93.2,1B Nolan Schanuel 2B Tommy Edman 3B Vaughn Grissom C Moises Ballesteros OF Shohei Ohtani OF Mike Trout OF Wade Meckler P Walbert Urena P Roki Sasaki SS Miguel Rojas,,Jarred Kelenic,OF,0.11%,3
67,5217644981,Primetime2194,0,93.2,1B Nolan Schanuel 2B Tommy Edman 3B Denzer Guzman C Gary Sanchez OF Shohei Ohtani OF Mike Trout OF Andy Pages P Walbert Urena P Roki Sasaki SS Corey Seager,,Kyle Higashioka,C,0.11%,0
67,5217753167,jeremyCD,0,93.2,1B Joc Pederson 2B Tommy Edman 3B Vaughn Grissom C Moises Ballesteros OF Shohei Ohtani OF Jackson Chourio OF Mike Trout P Walbert Urena P Roki Sasaki SS David Hamilton,,Anthony Rendon,2B,0.11%,0
70,5217353339,UniversalFriend,0,92.2,1B Shohei Ohtani 2B Vaughn Grissom 3B Denzer Guzman C Moises Ballesteros OF Mike Trout OF Kyle Tucker OF Jose Siri P Walbert Urena P Roki Sasaki SS Miguel Rojas,,Kyren Paris,OF,0.11%,0
70,5217643674,Modern11,0,92.2,1B Joc Pederson 2B Vaughn Grissom 3B Andrew Vaughn C Gary Sanchez OF Jackson Chourio OF Tommy Edman OF Teoscar Hernandez P Walbert Urena P Roki Sasaki SS David Hamilton,,Jihwan Bae,OF,0.11%,0
72,5217555690,Woulmr,0,91.5,1B Jake Bauers 2B Vaughn Grissom 3B David Hamilton C Moises Ballesteros OF Mike Trout OF Andy Pages OF Teoscar Hernandez P Walbert Urena P Shane Drohan SS Corey Seager,,Jacob Latz,P,0.11%,0
73,5217044981,Rubbertow,0,91.2,1B Shohei Ohtani 2B Tommy Edman 3B Vaughn Grissom C Moises Ballesteros OF Mike Trout OF Jake Bauers OF Andy Pages P Walbert Urena P Roki Sasaki SS Miguel Rojas,,Edwin Diaz,P,0.11%,-2.9
73,5217543485,dw12290,0,91.2,1B Jake Bauers 2B Tommy Edman 3B Ezequiel Duran C Moises Ballesteros OF Shohei Ohtani OF Mike Trout OF Josh Lowe P Walbert Urena P Roki Sasaki SS Corey Seager,,Aaron Ashby,P,0.11%,0
73,5217589970,YadiByNature,0,91.2,1B Freddie Freeman 2B Tommy Edman 3B Vaughn Grissom C Ben Rortvedt OF Shohei Ohtani OF Mike Trout OF Andy Pages P Walbert Urena P Roki Sasaki SS Joey Ortiz,,,
73,5217749264,wormburner660,0,91.2,1B Freddie Freeman 2B Adam Frazier 3B David Hamilton C Moises Ballesteros OF Shohei Ohtani OF Mike Trout OF Teoscar Hernandez P Walbert Urena P Roki Sasaki SS Miguel Rojas,,,
77,5217459107,Hannahliz24,0,90.5,1B Andrew Vaughn 2B Tommy Edman 3B Vaughn Grissom C William Contreras OF Shohei Ohtani OF Mike Trout OF Brandon Nimmo P Walbert Urena P Shane Drohan SS Corey Seager,,,
77,5217735192,hootimus,0,90.5,1B Shohei Ohtani 2B Vaughn Grissom 3B Andrew Vaughn C Moises Ballesteros OF Mike Trout OF Wyatt Langford OF Christian Yelich P Walbert Urena P Shane Drohan SS Corey Seager,,,
79,5217773209,TT8607,0,90.4,1B Andrew Vaughn 2B Tommy Edman 3B Joey Ortiz C Gary Sanchez OF Shohei Ohtani OF Jackson Chourio OF Garrett Mitchell P Jacob deGrom P Walbert Urena SS Miguel Rojas,,,
79,5217827904,pickledeez,0,90.4,1B Andrew Vaughn 2B Tommy Edman 3B Joey Ortiz C Gary Sanchez OF Shohei Ohtani OF Jackson Chourio OF Garrett Mitchell P Jacob deGrom P Walbert Urena SS Miguel Rojas,,,
81,5217432641,TheDCarman,0,90.2,1B Nolan Schanuel 2B Tommy Edman 3B Kike Hernandez C Moises Ballesteros OF Mike Trout OF Wade Meckler OF Josh Lowe P Walbert Urena P Roki Sasaki SS Miguel Rojas,,,
81,5217434346,spankdad6,0,90.2,1B Nolan Schanuel 2B Tommy Edman 3B Joey Ortiz C Gary Sanchez OF Shohei Ohtani OF Mike Trout OF Andy Pages P Walbert Urena P Roki Sasaki SS Corey Seager,,,
81,5217453517,Bitmeee,0,90.2,1B Nolan Schanuel 2B Tommy Edman 3B Vaughn Grissom C Moises Ballesteros OF Mike Trout OF Andy Pages OF Jose Siri P Walbert Urena P Roki Sasaki SS Miguel Rojas,,,
81,5217720832,jsj811,0,90.2,1B Nolan Schanuel 2B Tommy Edman 3B Vaughn Grissom C Gary Sanchez OF Shohei Ohtani OF Mike Trout OF Andy Pages P Walbert Urena P Roki Sasaki SS Miguel Rojas,,,
85,5217521074,NYMicky,0,89.4,1B Jake Bauers 2B Tommy Edman 3B Andrew Vaughn C Gary Sanchez OF Mike Trout OF Andy Pages OF Garrett Mitchell P Jacob deGrom P Walbert Urena SS Miguel Rojas,,,
86,5217772493,lawdjosh,0,89.2,1B Freddie Freeman 2B Tommy Edman 3B Joey Ortiz C Gary Sanchez OF Shohei Ohtani OF Jake Bauers OF Wyatt Langford P Walbert Urena P Roki Sasaki SS Miguel Rojas,,,
87,5217657579,neterka,0,88.4,1B Joc Pederson 2B Miguel Rojas 3B Andrew Vaughn C Gary Sanchez OF Shohei Ohtani OF Jackson Chourio OF Jake Bauers P Jacob deGrom P Walbert Urena SS Joey Ortiz,,,
88,5217101601,underdogz2K15,0,88.2,1B Nolan Schanuel 2B Miguel Rojas 3B Vaughn Grissom C Moises Ballesteros OF Mike Trout OF Tommy Edman OF Teoscar Hernandez P Walbert Urena P Roki Sasaki SS Corey Seager,,,
88,5217297683,Wanna_Square_Up1567,0,88.2,1B Freddie Freeman 2B Tommy Edman 3B Denzer Guzman C Moises Ballesteros OF Shohei Ohtani OF Mike Trout OF Andy Pages P Walbert Urena P Roki Sasaki SS Miguel Rojas,,,
88,5217441641,brianstacia,0,88.2,1B Nolan Schanuel 2B Tommy Edman 3B Vaughn Grissom C Ben Rortvedt OF Shohei Ohtani OF Mike Trout OF Andy Pages P Walbert Urena P Roki Sasaki SS Miguel Rojas,,,
88,5217451138,jjland,0,88.2,1B Nolan Schanuel 2B Tommy Edman 3B Vaughn Grissom C Moises Ballesteros OF Shohei Ohtani OF Mike Trout OF Andy Pages P Walbert Urena P Roki Sasaki SS Miguel Rojas,,,
88,5217478632,welchy81,0,88.2,1B Shohei Ohtani 2B Tommy Edman 3B Vaughn Grissom C Moises Ballesteros OF Jackson Chourio OF Mike Trout OF Andy Pages P Walbert Urena P Roki Sasaki SS Miguel Rojas,,,
88,5217524282,itsapossibility,0,88.2,1B Jake Bauers 2B Justin Foscue 3B Vaughn Grissom C Gary Sanchez OF Shohei Ohtani OF Jackson Chourio OF Teoscar Hernandez P Walbert Urena P Roki Sasaki SS David Hamilton,,,
88,5217527636,mkoonz,0,88.2,1B Nolan Schanuel 2B Tommy Edman 3B Vaughn Grissom C Moises Ballesteros OF Shohei Ohtani OF Mike Trout OF Kike Hernandez P Walbert Urena P Roki Sasaki SS Miguel Rojas,,,
88,5217743576,jruss5585,0,88.2,1B Freddie Freeman 2B Tommy Edman 3B Vaughn Grissom C Moises Ballesteros OF Mike Trout OF Jake Bauers OF Andy Pages P Walbert Urena P Roki Sasaki SS Corey Seager,,,
96,5217769077,jslaybe,0,87.5,1B Jake Bauers 2B Tommy Edman 3B Vaughn Grissom C Gary Sanchez OF Shohei Ohtani OF Wyatt Langford OF Brandon Nimmo P Walbert Urena P Shane Drohan SS Corey Seager,,,
97,5217486059,avery98z,0,87.4,1B Jake Bauers 2B Miguel Rojas 3B Andrew Vaughn C Gary Sanchez OF Jackson Chourio OF Andy Pages OF Jose Siri P Jacob deGrom P Walbert Urena SS David Hamilton,,,
97,5217533182,Millville27,0,87.4,1B Shohei Ohtani 2B Miguel Rojas 3B David Hamilton C Gary Sanchez OF Jackson Chourio OF Tommy Edman OF Garrett Mitchell P Jacob deGrom P Walbert Urena SS Joey Ortiz,,,
97,5217538381,ChrisCopps33,0,87.4,1B Freddie Freeman 2B Vaughn Grissom 3B Andrew Vaughn C Gary Sanchez OF Jackson Chourio OF Jake Bauers OF Brandon Nimmo P Jacob deGrom P Walbert Urena SS Miguel Rojas,,,
97,5217560990,OSUFB,0,87.4,1B Shohei Ohtani 2B Miguel Rojas 3B Joey Ortiz C Gary Sanchez OF Mike Trout OF Jake Bauers OF Wade Meckler P Jacob deGrom P Walbert Urena SS Corey Seager,,,
97,5217789692,Tgroh11,0,87.4,1B Shohei Ohtani 2B Vaughn Grissom 3B David Hamilton C Gary Sanchez OF Jackson Chourio OF Garrett Mitchell OF Teoscar Hernandez P Jacob deGrom P Walbert Urena SS Joey Ortiz,,,
102,5217502601,Slugxx,0,87.2,1B Shohei Ohtani 2B Miguel Rojas 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Mike Trout OF Brandon Nimmo P Walbert Urena P Roki Sasaki SS David Hamilton,,,
102,5217612289,Adols9,0,87.2,1B Nolan Schanuel 2B Vaughn Grissom 3B Denzer Guzman C William Contreras OF Shohei Ohtani OF Mike Trout OF Andy Pages P Walbert Urena P Roki Sasaki SS Corey Seager,,,
104,5217615811,Scottyj316,0,86.5,1B Nolan Schanuel 2B Vaughn Grissom 3B Denzer Guzman C Moises Ballesteros OF Jackson Chourio OF Mike Trout OF Wyatt Langford P Roki Sasaki P Shane Drohan SS Corey Seager,,,
104,5217692608,philjay82,0,86.5,1B Shohei Ohtani 2B Adam Frazier 3B Ezequiel Duran C William Contreras OF Jackson Chourio OF Mike Trout OF Wade Meckler P Walbert Urena P Shane Drohan SS Corey Seager,,,
106,5217567846,Thecoolerman420,0,86.4,1B Jake Bauers 2B Tommy Edman 3B Andrew Vaughn C Moises Ballesteros OF Shohei Ohtani OF Jackson Chourio OF Evan Carter P Jacob deGrom P Walbert Urena SS Miguel Rojas,,,
106,5217694424,hawks8888,0,86.4,1B Freddie Freeman 2B Vaughn Grissom 3B Andrew Vaughn C Ben Rortvedt OF Shohei Ohtani OF Jackson Chourio OF Brandon Nimmo P Jacob deGrom P Walbert Urena SS Joey Ortiz,,,
